@relation Banana-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1

@attribute A1 numeric
@attribute A2 numeric
@attribute Class {1,2}

@data
-8.799087,-3.435605,2
-7.8766,-0.862481,2
-7.241944,-0.994953,2
-3.349346,0.393142,2
-3.458601,0.683779,2
-8.184521,-4.693624,2
-0.205833,0.930716,2
-8.957023,-0.710683,2
0.664683,0.564215,2
-1.821344,-1.389778,2
-8.361972,-1.014564,2
-8.537041,-2.143964,2
-8.788831,-2.079867,2
-8.966125,-5.216362,2
0.609086,-1.008851,2
0.295918,-0.277455,2
-9.089369,-4.873428,2
-9.26844,-5.280316,2
-8.740042,-6.757842,2
-8.172997,-5.203927,2
-1.582897,-0.323659,2
-7.916317,1.711644,2
-2.026936,2.12605,2
-9.763125,-3.301753,2
-6.593879,0.277765,2
-1.273705,0.146435,2
-7.210641,-0.018079,2
-6.997354,-2.979951,2
-9.572488,-3.764737,2
-7.429629,-7.257102,2
-8.069668,-4.531651,2
-7.117887,1.513299,2
-3.209884,1.627147,2
-7.216024,-4.801984,2
-7.315945,-5.869277,2
0.145451,-0.395468,2
-5.463236,-7.575794,2
-1.177053,0.036135,2
-6.700658,0.689907,2
-0.661501,-0.035261,2
-6.136214,-8.519939,2
-8.263482,-2.599595,2
-6.521308,0.124942,2
-6.428869,-6.823916,2
-3.896217,1.282006,2
-6.960824,-1.990392,2
-5.179494,1.509948,2
-1.734518,-1.277679,2
-9.518552,-3.286626,2
-4.874101,1.044162,2
-4.062849,1.286651,2
-1.165494,3.13231,2
-8.89687,-2.240068,2
-3.655552,0.477898,2
-7.116712,-6.810382,2
-6.136948,1.582901,2
-7.104081,-4.143203,2
0.503744,1.59383,2
-8.49431,-3.728662,2
-4.613217,-7.696137,2
-9.351849,-3.045053,2
-8.296562,0.288582,2
-5.700257,-7.42237,2
-7.710344,-2.378607,2
-6.437725,-0.638122,2
-8.180349,-7.431268,2
-8.266038,-4.50376,2
-5.925812,-1.560857,2
-8.453959,-4.102085,2
-4.73214,1.150481,2
1.345836,-2.482166,2
0.415496,1.264597,2
-7.583861,-3.835278,2
-9.636864,-4.908351,2
-5.83028,1.851849,2
-7.64717,-7.085699,2
-9.878985,-2.715233,2
-1.779215,0.163846,2
-6.730878,-4.45627,2
-1.776841,0.343308,2
-0.517561,0.70755,2
-8.591414,-2.994312,2
-7.723347,0.52926,2
-6.724398,-1.475976,2
-5.262,0.729385,2
-8.800451,-7.641059,2
-9.716596,-3.647167,2
-4.788635,0.306401,2
-5.355278,0.968889,2
-6.107538,-8.732492,2
-4.086312,-2.07825,2
-8.16253,-2.140546,2
-8.199162,-2.30988,2
-7.58342,-7.313491,2
-5.993274,-0.533425,2
2.364328,-2.513116,2
-5.681368,-7.991675,2
-7.523198,-0.531757,2
-7.403358,-6.827067,2
-8.680923,-4.961483,2
-7.328502,-8.621171,2
-0.022299,-1.467068,2
-8.804556,0.091557,2
-8.454948,-1.482844,2
-7.36398,-0.596107,2
-6.900827,-0.20169,2
-6.854344,-7.592684,2
-8.163507,-0.61868,2
4.48256,-0.964846,1
2.804562,5.950836,1
5.965207,3.16428,1
5.227891,-0.759043,1
5.052182,0.624723,1
2.815818,-4.690147,1
1.010641,3.504288,1
-3.68134,-3.191375,1
3.517171,0.334915,1
-0.082751,-5.099006,1
-0.582178,-3.485162,1
-4.94524,-4.562406,1
1.173328,-4.644939,1
3.865271,-1.459399,1
-2.233183,-2.477994,1
4.187853,-3.791492,1
-2.738235,-4.43139,1
-5.583876,-4.085416,1
4.924822,-1.761598,1
3.426681,-1.439622,1
5.232975,0.515446,1
1.311351,-4.941718,1
-1.409911,-4.894438,1
3.790728,2.724238,1
-2.174992,-4.512183,1
6.832341,1.120951,1
6.291152,3.347306,1
-1.551008,-4.884517,1
0.244692,4.795703,1
1.146779,4.606074,1
0.375083,-4.485521,1
4.326856,0.336419,1
5.266233,-0.403243,1
-3.548993,-4.122446,1
1.159543,-5.762327,1
-3.413491,-4.493083,1
-4.135383,-4.20366,1
4.91525,-0.904208,1
-3.88631,-3.641458,1
-2.585241,-2.402211,1
-6.721385,-3.80789,1
4.70092,1.461965,1
4.233349,0.473691,1
-0.986631,-5.008653,1
-0.06792,-4.842507,1
3.684377,0.000628,1
2.285937,-4.89171,1
3.268175,-3.413715,1
5.448979,-0.111859,1
3.285153,-3.493638,1
2.635681,5.369407,1
3.232575,0.856362,1
3.069123,3.453165,1
-2.005009,-5.015221,1
4.466544,2.764856,1
0.586716,-3.33013,1
3.928441,-2.592334,1
3.758731,-0.732347,1
4.5226,1.699038,1
-5.268853,-3.319077,1
-3.645031,-4.61264,1
6.016246,-0.233573,1
4.618582,1.752558,1
5.698548,-2.60524,1
-2.026856,-3.460413,1
-3.242902,-2.894101,1
3.439003,-3.00904,1
-2.660521,-2.469869,1
4.019074,0.837201,1
4.241886,4.579197,1
3.269315,-0.48871,1
-1.398662,-3.825944,1
3.72628,3.932227,1
-3.171855,-4.652853,1
-1.104843,-4.725215,1
2.316376,-4.908323,1
-2.10997,-3.06424,1
3.49041,-2.721762,1
2.563699,-3.331704,1
2.689237,-4.178992,1
1.321406,-4.710024,1
2.988815,-0.881977,1
3.67855,0.142448,1
0.194884,-5.521106,1
1.849094,-5.828219,1
-4.263928,-2.741323,1
2.199732,5.34602,1
2.773021,3.509403,1
5.645823,2.796021,1
3.262978,3.458491,1
5.633512,0.400296,1
1.866698,-6.239887,1
3.4258,-4.688355,1
3.885572,0.90853,1
0.501528,-6.542302,1
1.216909,-6.865176,1
-3.424585,-4.357839,1
5.311712,-2.662192,1
2.193864,-5.748503,1
4.993515,0.840729,1
2.874578,-2.564424,1
-1.61901,-4.444307,1
1.459491,5.520093,1
-2.596236,-4.305562,1
2.120158,3.288938,1
5.393144,3.206559,1
4.306168,-2.803635,1
0.016729,-4.917885,1
5.453698,2.868416,1
3.376451,-3.830527,1
1.51733,4.96215,1
2.273368,-5.021092,1
1.093958,-4.707953,1
-4.862008,-2.174333,1
1.401275,5.301823,1
3.936402,0.337339,1
-3.330892,-2.697562,1
-0.718737,-5.269941,1
1.571782,-4.022504,1
4.39299,3.563401,1
4.761743,2.130253,1
-0.932933,-6.253226,1
3.013267,1.143576,1
4.573148,-1.355063,1
5.146517,1.513307,1
3.905975,-3.496219,1
5.603121,2.626838,1
2.750876,-3.238585,1
4.151608,3.064892,1
-2.99052,-6.473798,1
-5.872239,-3.448119,1
3.052334,1.437637,1
4.136461,3.095939,1
-3.209767,-5.580301,1
4.437136,-0.136214,1
1.150378,-5.762274,1
-2.655672,-4.342625,1
2.475763,3.56271,1
1.772705,3.977689,1
5.755621,0.656345,1
-0.882323,-4.681608,1
-5.481631,-4.824511,1
-0.96023,-4.725324,1
-1.296262,-5.345493,1
5.337316,-2.024271,1
-2.460068,-4.815425,1
6.300601,-2.502266,1
-3.658603,-3.434757,1
4.653412,0.317856,1
-3.028896,-3.812756,1
2.938093,5.899735,1
-1.969723,-6.799819,1
5.119571,2.540375,1
4.788919,-4.069014,1
1.177095,-4.497382,1
-1.421821,-3.156379,1
-0.153574,-4.692884,1
4.409934,-1.358367,1
-4.036535,-3.284608,1
0.759091,-5.071059,1
5.245484,-3.76807,1
5.117139,2.373917,1
-3.532759,-4.860587,1
2.513091,-6.922192,1
-3.128419,-3.294665,1
-3.513327,-4.785307,1
2.571072,1.338165,1
0.573463,-3.929034,1
2.192301,4.675929,1
-4.712224,-3.585129,1
-0.076968,-5.732552,1
-1.262324,-4.28398,1
5.132775,0.569988,1
-1.227194,-3.766562,1
4.47279,1.819403,1
2.926193,3.387841,1
0.670329,-5.861207,1
0.192099,-4.592836,1
5.621771,-2.379362,1
2.66701,-0.712673,1
3.488552,-2.554259,1
-3.479811,-1.700646,1
2.679979,6.580661,1
4.299837,-3.62437,1
3.865892,-4.893117,1
1.813869,5.018981,1
-1.121649,-4.474516,1
4.699128,-0.193802,1
-1.739993,-4.212704,1
2.776825,-2.825655,1
5.139252,1.633414,1
4.261596,-4.120877,1
-2.658549,-4.805128,1
7.025657,-0.187925,1
5.173963,-1.587228,1
4.504681,3.126922,1
3.773154,-2.537471,1
4.24952,-1.956357,1
3.279917,-4.757508,1
3.508641,2.653624,1
3.427721,4.433616,1
4.758272,-0.963789,1
1.742378,4.827417,1
3.631035,0.58161,1
4.992385,3.661695,1
0.017564,-5.467157,1
4.08952,-1.39136,1
1.656159,-5.205337,1
3.657762,-3.187483,1
5.793685,2.17029,1
2.568573,3.121674,1
1.978319,-3.010085,1
4.299714,-3.474762,1
4.670379,0.067213,1
5.771603,3.260472,1
1.550078,-2.740372,1
0.350109,3.695878,1
-4.559171,-1.499524,1
0.429417,-5.422143,1
-2.817909,-3.069677,1
3.103948,3.678652,1
-3.965769,-1.699299,1
-3.663788,-4.515979,1
-2.360371,-3.997322,1
-0.778914,-6.815034,1
-3.383819,-3.690373,1
0.235572,-4.187424,1
-5.209309,-1.190308,1
4.096554,2.712063,1
5.070292,-2.068823,1
4.935452,-3.025551,1
1.686696,3.863913,1
-0.095018,-5.197144,1
-3.224774,-4.776264,1
4.029427,5.760557,1
4.75321,0.097162,1
-4.636858,-0.887698,1
2.801537,-4.202474,1
-2.660424,-5.164669,1
-1.623102,-3.959687,1
-6.485929,-2.901773,1
5.584583,2.109118,1
-3.125518,-3.29573,1
-1.882521,-2.384636,1
2.076362,-3.912652,1
1.552142,5.51573,1
0.606664,-5.243641,1
5.647458,1.722434,1
2.492848,4.74562,1
4.30333,-0.469343,1
-3.404,-2.604425,1
0.893851,-5.956062,1
5.192455,-0.736468,1
-3.298426,-2.31534,1
-1.974543,-1.941048,1
5.897749,0.759492,1
3.805229,2.286569,1
4.997365,1.33756,1
6.053968,1.975547,1
4.522664,0.181489,1
4.433239,-1.470347,1
5.982299,1.842947,1
3.307592,-0.746745,1
3.924779,-3.760855,1
-6.301838,-3.043099,1
1.938113,-5.351004,1
-0.84684,-4.656717,1
0.072319,-3.31406,1
4.546637,-1.289292,1
4.552351,2.675665,1
-4.793785,-3.153318,1
4.602241,-5.717924,1
-6.103238,-1.638199,1
-3.78692,-2.941322,1
4.542322,-3.723879,1
4.626657,2.867284,1
1.778214,-3.600945,1
3.941881,-4.040321,1
4.057764,3.443819,1
-4.625866,-2.081586,1
5.899224,-2.173257,1
4.834286,-3.696849,1
-3.806443,-1.850276,1
-3.290819,-2.906924,1
-2.356348,-3.062665,1
5.551266,-0.615961,1
1.554906,-3.194969,1
5.755888,-0.976769,1
4.828413,-1.112586,1
4.131962,-2.162396,1
4.335793,-4.445624,1
3.45535,-3.688384,1
-4.122867,-5.284654,1
-1.908221,-6.295152,1
-3.716415,-4.210446,1
1.119999,-6.051008,1
1.584171,-4.779457,1
-3.785398,-2.953377,1
4.123054,-2.296493,1
-1.585748,-5.374386,1
-3.953395,-0.588816,1
-1.787576,-3.144994,1
-2.092504,-4.226682,1
4.439588,-2.207252,1
4.956264,-3.058871,1
-4.997141,-3.412152,1
3.49188,1.066681,1
4.93684,-1.234843,1
0.56301,-4.19943,1
-3.889371,-3.756754,1
-0.120757,-4.113609,1
5.47637,-0.174215,1
2.797591,-3.490698,1
-5.006814,-3.423439,1
4.896172,3.197828,1
3.94815,3.686212,1
5.888881,-1.872142,1
-3.267675,-1.387098,1
3.456899,2.459874,1
5.193784,3.82668,1
3.439431,5.234106,1
3.685674,2.238529,1
3.273226,5.519672,1
4.993313,-3.473154,1
4.710823,-2.568201,1
-3.805953,-2.41152,1
1.383683,-4.572474,1
5.049976,0.829363,1
-0.135809,-7.552608,1
7.231798,1.200659,1
4.417061,-1.318689,1
3.71876,0.032668,1
3.44672,-6.77501,1
2.975619,-3.285478,1
5.354824,1.857095,1
-0.750408,-3.719302,1
2.351262,-2.916765,1
3.689511,4.736615,1
2.132469,-5.521905,1
2.58552,-1.446576,1
-1.198695,-6.509093,1
3.857337,2.495585,1
4.940277,2.028187,1
3.114302,3.369196,1
-4.771738,-3.439502,1
-2.308816,-1.016135,1
3.747941,-3.42742,1
-4.470117,0.313206,1
4.279074,-0.932106,1
0.739476,-2.579385,1
3.277605,-2.697755,1
4.917699,0.403447,1
5.247592,0.851841,1
-1.590542,-6.235843,1
3.791552,-1.446638,1
1.156376,-3.78407,1
1.040908,5.217758,1
3.435749,2.865566,1
-3.757335,-2.251722,1
4.763916,-0.919821,1
-4.817551,-3.313761,1
4.007986,-0.534267,1
4.634317,2.132008,1
3.335975,4.590611,1
1.482552,-3.429101,1
4.641922,-1.262794,1
-4.239349,-1.896273,1
3.286494,-4.957332,1
-2.410825,-5.164862,1
5.415009,-1.144761,1
3.478592,4.625499,1
-1.048247,-5.384564,1
-1.824952,-5.802175,1
-2.268406,-4.401984,1
2.601556,5.99586,1
4.203526,-3.737223,1
2.440079,-2.543192,1
3.991195,0.710313,1
4.892867,2.879315,1
-0.653883,-5.442147,1
-2.095734,-3.202946,1
6.150248,-0.94747,1
1.328957,-4.779869,1
-1.607508,-4.107904,1
4.18794,-4.636893,1
-1.055845,-7.466578,1
4.976111,-2.868183,1
-3.165715,-3.764603,1
-2.611545,-2.739544,1
0.922319,2.387662,1
-4.107047,-2.346057,1
2.929955,-5.898443,1
4.58021,-5.11762,1
0.582758,-3.911283,1
5.631237,-0.161344,1
4.546778,-0.704943,1
-1.342538,-4.972116,1
1.999073,-4.745484,1
-0.708785,-4.145675,1
-3.276374,-3.463899,1
2.145504,3.367526,1
3.827721,-1.911544,1
6.3138,1.918003,1
-1.099803,-5.596421,1
-0.136206,-4.733952,1
-1.644868,-3.745839,1
-1.519186,-4.074874,1
6.553873,0.234863,1
3.070478,-3.364078,1
-0.561922,-4.926275,1
4.047936,1.756462,1
4.843382,4.462862,1
1.999172,3.772219,1
-1.054939,-2.90971,1
0.514941,-5.819888,1
2.628915,3.180097,1
-3.230166,-4.228639,1
-2.09405,-6.422344,1
4.063521,-2.190998,1
-1.668254,-5.920283,1
3.791446,-2.302525,1
2.445887,2.031229,1
-6.050842,-2.831476,1
-1.851303,-6.085014,1
-2.671113,-4.366382,1
-1.918335,-4.905081,1
4.747834,-1.987777,1
-4.188895,-4.060024,1
-1.037175,-3.759979,1
-4.049929,-2.746584,1
4.99292,1.552583,1
6.399537,1.656029,1
4.441537,-4.088377,1
-2.705196,-3.399023,1
-0.678845,-4.187196,1
1.738018,-5.988711,1
2.246333,3.289716,1
6.530991,2.397277,1
2.95033,-4.62956,1
4.605871,3.485027,1
0.34173,-4.65696,1
1.893944,-3.829352,1
3.064751,-0.265375,1
-2.47917,-3.462171,1
2.106506,5.415658,1
3.174724,3.543367,1
-2.920653,-2.917605,1
-1.193414,-4.0865,1
-4.010277,-0.146971,1
0.605456,-4.52865,1
2.959577,4.042099,1
1.20857,-6.241718,1
5.087926,2.12086,1
-2.481006,-3.487895,1
5.002469,1.937894,1
-1.895804,-2.514415,1
-5.869785,-3.32467,1
4.569122,6.30724,1
1.661096,3.63326,1
-4.089624,-2.911292,1
3.593144,4.990357,1
5.522341,0.027761,1
4.327368,2.118259,1
3.277237,3.734449,1
3.518005,-4.365123,1
3.907367,-1.879637,1
-0.117243,-5.223867,1
3.76306,1.398,1
-1.345146,-4.199763,1
1.748063,-6.155943,1
4.226451,-5.347214,1
5.067411,-1.053858,1
-0.098628,-5.261432,1
1.737544,-4.765573,1
-0.403509,-3.358888,1
6.259629,-2.929001,1
4.432005,1.653781,1
2.845527,-3.341796,1
3.245984,-4.876616,1
5.46263,1.129984,1
-0.132792,-4.629332,1
2.719914,-5.541545,1
-0.609682,-5.870515,1
2.051257,3.458617,1
-0.545687,-2.404205,1
-4.505234,-2.105072,1
3.982088,-1.839818,1
-4.368592,-4.638366,1
-1.700359,-3.93689,1
-1.265546,-5.174574,1
4.252504,1.450327,1
3.816656,-3.68488,1
4.227137,-2.202764,1
5.933026,-1.263176,1
-5.143861,-2.63517,1
-3.160496,-2.649209,1
-4.832931,-1.375359,1
5.462373,0.264149,1
4.565304,2.71534,1
-1.408769,-4.310422,1
